OrderID,Product,Category,Price,Quantity,Country,OrderDate,TotalSales
20535,Headphones,Electronics,1511.23,1,Germany,05-05-2024 14:00,1511.23
20536,Headphones,Electronics,1799.58,4,Canada,05-05-2024 15:00,7198.32
20537,Tablet,Accessories,230.33,3,Germany,05-05-2024 16:00,690.99
20538,Camera,Accessories,1071.74,3,Canada,05-05-2024 17:00,3215.22
20539,Headphones,Electronics,460.13,3,Germany,05-05-2024 18:00,1380.39
20540,Tablet,Electronics,231.11,4,USA,05-05-2024 19:00,924.44
20541,Headphones,Accessories,1281.86,1,India,05-05-2024 20:00,1281.86
20542,Phone,Accessories,316.78,3,UK,05-05-2024 21:00,950.34
20543,Phone,Electronics,1034.68,1,Canada,05-05-2024 22:00,1034.68
20544,Tablet,Accessories,474.15,3,USA,05-05-2024 23:00,1422.45
20545,Headphones,Accessories,475.67,3,USA,06-05-2024 00:00,1427.01
20546,Tablet,Accessories,1093.69,1,Canada,06-05-2024 01:00,1093.69
20547,Laptop,Electronics,1155.24,2,UK,06-05-2024 02:00,2310.48
20548,Tablet,Accessories,106.61,2,USA,06-05-2024 03:00,213.22
20549,Tablet,Accessories,1051.46,2,USA,06-05-2024 04:00,2102.92
20550,Phone,Accessories,1372.53,3,India,06-05-2024 05:00,4117.59
20551,Phone,Accessories,1389.17,3,India,06-05-2024 06:00,4167.51
20552,Headphones,Accessories,1714.77,2,Germany,06-05-2024 07:00,3429.54
20553,Tablet,Accessories,1801.07,2,USA,06-05-2024 08:00,3602.14
20554,Tablet,Accessories,1283.44,4,Canada,06-05-2024 09:00,5133.76
20555,Headphones,Accessories,1015.48,4,UK,06-05-2024 10:00,4061.92
20556,Camera,Electronics,487.8,3,UK,06-05-2024 11:00,1463.4
20557,Headphones,Electronics,340.85,2,UK,06-05-2024 12:00,681.7
20558,Phone,Accessories,1257.29,3,Canada,06-05-2024 13:00,3771.87
20559,Phone,Electronics,1898.51,1,USA,06-05-2024 14:00,1898.51
20560,Tablet,Accessories,628.61,2,UK,06-05-2024 15:00,1257.22
20561,Phone,Accessories,288.96,1,USA,06-05-2024 16:00,288.96
20562,Headphones,Electronics,905.34,3,UK,06-05-2024 17:00,2716.02
20563,Tablet,Electronics,100.92,1,India,06-05-2024 18:00,100.92
20564,Headphones,Accessories,1151.79,4,India,06-05-2024 19:00,4607.16
20565,Headphones,Accessories,194.01,3,UK,06-05-2024 20:00,582.03
20566,Tablet,Accessories,1868.83,2,India,06-05-2024 21:00,3737.66
20567,Camera,Electronics,1752.87,4,Germany,06-05-2024 22:00,7011.48
20568,Phone,Electronics,318.31,1,Canada,06-05-2024 23:00,318.31
20569,Laptop,Accessories,379.1,4,India,07-05-2024 00:00,1516.4
20570,Laptop,Accessories,1911.55,3,India,07-05-2024 01:00,5734.65
20571,Laptop,Accessories,1645.75,2,India,07-05-2024 02:00,3291.5
20572,Phone,Electronics,1889.85,2,Canada,07-05-2024 03:00,3779.7
20573,Camera,Accessories,735.55,2,Canada,07-05-2024 04:00,1471.1
20574,Headphones,Accessories,310.82,3,Canada,07-05-2024 05:00,932.46
20575,Tablet,Accessories,1269.24,1,UK,07-05-2024 06:00,1269.24
20576,Camera,Electronics,1936.74,1,Canada,07-05-2024 07:00,1936.74
20577,Laptop,Accessories,346.93,4,UK,07-05-2024 08:00,1387.72
20578,Phone,Accessories,1655.9,2,Canada,07-05-2024 09:00,3311.8
20579,Phone,Electronics,783.26,4,India,07-05-2024 10:00,3133.04
20580,Tablet,Electronics,319.47,3,Germany,07-05-2024 11:00,958.41
20581,Headphones,Electronics,972.17,2,UK,07-05-2024 12:00,1944.34
20582,Camera,Electronics,1028.59,4,Canada,07-05-2024 13:00,4114.36
20583,Camera,Accessories,117.26,1,USA,07-05-2024 14:00,117.26
20584,Camera,Electronics,1001.46,3,USA,07-05-2024 15:00,3004.38
20585,Headphones,Electronics,1330.21,2,USA,07-05-2024 16:00,2660.42
20586,Headphones,Accessories,1552.86,4,Canada,07-05-2024 17:00,6211.44
20587,Headphones,Electronics,287.26,2,USA,07-05-2024 18:00,574.52
20588,Tablet,Electronics,1765.42,3,USA,07-05-2024 19:00,5296.26
20589,Phone,Accessories,418.72,1,Germany,07-05-2024 20:00,418.72
20590,Laptop,Accessories,1350.75,1,UK,07-05-2024 21:00,1350.75
20591,Headphones,Accessories,1150,3,UK,07-05-2024 22:00,3450
20592,Phone,Accessories,1772.02,4,Canada,07-05-2024 23:00,7088.08
20593,Headphones,Electronics,173.43,3,Germany,08-05-2024 00:00,520.29
20594,Laptop,Accessories,463.97,4,UK,08-05-2024 01:00,1855.88
20595,Headphones,Accessories,331.73,4,UK,08-05-2024 02:00,1326.92
20596,Phone,Accessories,722.35,1,USA,08-05-2024 03:00,722.35
20597,Tablet,Electronics,743.81,1,Canada,08-05-2024 04:00,743.81
20598,Laptop,Accessories,268.36,4,USA,08-05-2024 05:00,1073.44
20599,Phone,Electronics,1077.22,3,Germany,08-05-2024 06:00,3231.66
20600,Camera,Electronics,320.86,3,UK,08-05-2024 07:00,962.58
20601,Camera,Accessories,241.27,3,UK,08-05-2024 08:00,723.81
20602,Camera,Electronics,163.03,3,Germany,08-05-2024 09:00,489.09
20603,Tablet,Accessories,1865.37,3,India,08-05-2024 10:00,5596.11
20604,Headphones,Electronics,853.8,1,USA,08-05-2024 11:00,853.8
20605,Headphones,Accessories,639,2,Germany,08-05-2024 12:00,1278
20606,Headphones,Accessories,1016.32,1,Germany,08-05-2024 13:00,1016.32
20607,Tablet,Accessories,399.61,1,USA,08-05-2024 14:00,399.61
20608,Camera,Electronics,871.7,3,USA,08-05-2024 15:00,2615.1
20609,Headphones,Accessories,462.04,3,USA,08-05-2024 16:00,1386.12
20610,Tablet,Electronics,678.35,2,India,08-05-2024 17:00,1356.7
20611,Tablet,Electronics,1856.01,3,Germany,08-05-2024 18:00,5568.03
20612,Phone,Accessories,382.53,2,Germany,08-05-2024 19:00,765.06
20613,Headphones,Electronics,1000.31,1,India,08-05-2024 20:00,1000.31
20614,Camera,Electronics,1355.63,2,UK,08-05-2024 21:00,2711.26
20615,Laptop,Accessories,1844.19,3,Canada,08-05-2024 22:00,5532.57
20616,Tablet,Electronics,1853.72,2,India,08-05-2024 23:00,3707.44
20617,Phone,Electronics,569.79,1,Germany,09-05-2024 00:00,569.79
20618,Laptop,Accessories,1891.99,4,UK,09-05-2024 01:00,7567.96
20619,Tablet,Accessories,729.64,4,UK,09-05-2024 02:00,2918.56
20620,Phone,Accessories,1800.35,1,UK,09-05-2024 03:00,1800.35
20621,Headphones,Accessories,277.09,1,Canada,09-05-2024 04:00,277.09
20622,Phone,Electronics,476.87,1,Canada,09-05-2024 05:00,476.87
20623,Tablet,Electronics,250.1,3,Germany,09-05-2024 06:00,750.3
20624,Headphones,Accessories,668.15,1,UK,09-05-2024 07:00,668.15
20625,Camera,Electronics,1760.32,3,UK,09-05-2024 08:00,5280.96
20626,Phone,Accessories,402.61,2,USA,09-05-2024 09:00,805.22
20627,Laptop,Accessories,527.21,3,India,09-05-2024 10:00,1581.63
20628,Headphones,Electronics,510.75,1,India,09-05-2024 11:00,510.75
20629,Headphones,Accessories,621.93,3,UK,09-05-2024 12:00,1865.79
20630,Camera,Electronics,135.49,1,Germany,09-05-2024 13:00,135.49
20631,Phone,Electronics,905.31,3,Canada,09-05-2024 14:00,2715.93
20632,Laptop,Electronics,1954.96,1,Germany,09-05-2024 15:00,1954.96
20633,Camera,Accessories,951.36,1,UK,09-05-2024 16:00,951.36
20634,Phone,Electronics,1645.35,3,USA,09-05-2024 17:00,4936.05
20635,Laptop,Electronics,1185.72,3,USA,09-05-2024 18:00,3557.16
20636,Laptop,Electronics,128.28,4,UK,09-05-2024 19:00,513.12
20637,Tablet,Accessories,1212.47,3,UK,09-05-2024 20:00,3637.41
20638,Laptop,Electronics,1898.38,3,Germany,09-05-2024 21:00,5695.14
20639,Phone,Accessories,1151.67,3,Canada,09-05-2024 22:00,3455.01
20640,Camera,Electronics,1103.07,3,Germany,09-05-2024 23:00,3309.21
20641,Camera,Electronics,1373.43,3,Canada,10-05-2024 00:00,4120.29
20642,Tablet,Electronics,1754.69,1,India,10-05-2024 01:00,1754.69
20643,Phone,Accessories,1173.04,2,India,10-05-2024 02:00,2346.08
20644,Laptop,Accessories,872.23,2,India,10-05-2024 03:00,1744.46
20645,Tablet,Accessories,170.45,1,USA,10-05-2024 04:00,170.45
20646,Headphones,Electronics,311.02,3,USA,10-05-2024 05:00,933.06
20647,Phone,Electronics,1332.57,3,UK,10-05-2024 06:00,3997.71
20648,Tablet,Electronics,1275.98,3,India,10-05-2024 07:00,3827.94
20649,Camera,Accessories,554.15,1,Canada,10-05-2024 08:00,554.15
20650,Tablet,Accessories,1465.95,1,USA,10-05-2024 09:00,1465.95
20651,Headphones,Accessories,631.36,3,Canada,10-05-2024 10:00,1894.08
20652,Phone,Electronics,679.45,2,USA,10-05-2024 11:00,1358.9
20653,Tablet,Accessories,216.66,2,USA,10-05-2024 12:00,433.32
20654,Laptop,Electronics,1145.53,4,India,10-05-2024 13:00,4582.12
20655,Phone,Electronics,646.62,2,India,10-05-2024 14:00,1293.24
20656,Tablet,Electronics,1655.98,2,USA,10-05-2024 15:00,3311.96
20657,Tablet,Electronics,1622.79,2,UK,10-05-2024 16:00,3245.58
20658,Phone,Electronics,344.04,2,USA,10-05-2024 17:00,688.08
20659,Camera,Accessories,403.99,1,UK,10-05-2024 18:00,403.99
20660,Laptop,Accessories,709.88,4,UK,10-05-2024 19:00,2839.52
20661,Phone,Electronics,1203.62,3,India,10-05-2024 20:00,3610.86
20662,Laptop,Accessories,750.78,4,UK,10-05-2024 21:00,3003.12
20663,Laptop,Electronics,765.49,3,Canada,10-05-2024 22:00,2296.47
20664,Phone,Electronics,366.12,3,Canada,10-05-2024 23:00,1098.36
20665,Tablet,Accessories,737.64,2,India,11-05-2024 00:00,1475.28
20666,Camera,Electronics,993.77,2,Canada,11-05-2024 01:00,1987.54
20667,Laptop,Accessories,1970.97,4,USA,11-05-2024 02:00,7883.88
20668,Laptop,Electronics,1692.13,1,Canada,11-05-2024 03:00,1692.13
20669,Tablet,Accessories,1606.66,2,India,11-05-2024 04:00,3213.32
20670,Phone,Electronics,1163.66,1,USA,11-05-2024 05:00,1163.66
20671,Camera,Electronics,784.17,2,USA,11-05-2024 06:00,1568.34
20672,Laptop,Accessories,1728.2,2,UK,11-05-2024 07:00,3456.4
20673,Laptop,Electronics,760.12,2,India,11-05-2024 08:00,1520.24
20674,Phone,Electronics,1226.31,1,Germany,11-05-2024 09:00,1226.31
20675,Tablet,Accessories,588.63,4,Germany,11-05-2024 10:00,2354.52
20676,Headphones,Accessories,1575.18,1,Germany,11-05-2024 11:00,1575.18
20677,Tablet,Accessories,1077.61,2,India,11-05-2024 12:00,2155.22
20678,Laptop,Electronics,1800.82,1,India,11-05-2024 13:00,1800.82
20679,Laptop,Electronics,1180.91,1,Canada,11-05-2024 14:00,1180.91
20680,Camera,Accessories,412.18,4,Canada,11-05-2024 15:00,1648.72
20681,Tablet,Electronics,1986.6,1,India,11-05-2024 16:00,1986.6
20682,Headphones,Accessories,1053.74,3,India,11-05-2024 17:00,3161.22
20683,Camera,Accessories,576.35,2,USA,11-05-2024 18:00,1152.7
20684,Headphones,Electronics,725.64,1,Canada,11-05-2024 19:00,725.64
20685,Camera,Electronics,330.34,1,Canada,11-05-2024 20:00,330.34
20686,Tablet,Electronics,240.49,4,Canada,11-05-2024 21:00,961.96
20687,Laptop,Accessories,956.08,4,USA,11-05-2024 22:00,3824.32
20688,Headphones,Electronics,1908.56,4,Germany,11-05-2024 23:00,7634.24
20689,Tablet,Electronics,333.66,4,Canada,12-05-2024 00:00,1334.64
20690,Headphones,Accessories,1815.18,1,Germany,12-05-2024 01:00,1815.18
20691,Tablet,Electronics,1613.8,4,UK,12-05-2024 02:00,6455.2
20692,Camera,Accessories,1632.21,4,USA,12-05-2024 03:00,6528.84
20693,Tablet,Electronics,1448.91,4,UK,12-05-2024 04:00,5795.64
20694,Camera,Accessories,1224.49,2,Germany,12-05-2024 05:00,2448.98
20695,Laptop,Electronics,330.64,2,USA,12-05-2024 06:00,661.28
20696,Camera,Electronics,1193.74,4,Canada,12-05-2024 07:00,4774.96
20697,Phone,Accessories,768.76,4,Germany,12-05-2024 08:00,3075.04
20698,Laptop,Electronics,300.08,4,India,12-05-2024 09:00,1200.32
20699,Tablet,Electronics,1627.27,1,Germany,12-05-2024 10:00,1627.27
20700,Tablet,Electronics,1138.44,2,Germany,12-05-2024 11:00,2276.88
20701,Phone,Accessories,1515.42,1,Germany,12-05-2024 12:00,1515.42
20702,Tablet,Electronics,1011.07,3,Germany,12-05-2024 13:00,3033.21
20703,Laptop,Accessories,1148.26,2,Canada,12-05-2024 14:00,2296.52
20704,Laptop,Electronics,1453.45,4,UK,12-05-2024 15:00,5813.8
20705,Camera,Accessories,569.2,4,UK,12-05-2024 16:00,2276.8
20706,Headphones,Accessories,1709.39,2,USA,12-05-2024 17:00,3418.78
20707,Tablet,Electronics,899.8,3,Canada,12-05-2024 18:00,2699.4
20708,Phone,Accessories,1446.13,4,Canada,12-05-2024 19:00,5784.52
20709,Laptop,Accessories,719.55,4,Germany,12-05-2024 20:00,2878.2
20710,Laptop,Accessories,1434.7,1,UK,12-05-2024 21:00,1434.7
20711,Laptop,Electronics,182.69,1,UK,12-05-2024 22:00,182.69
20712,Headphones,Accessories,1865.6,2,Canada,12-05-2024 23:00,3731.2
20713,Headphones,Accessories,1595.1,4,India,13-05-2024 00:00,6380.4
20714,Tablet,Electronics,1363.13,3,Canada,13-05-2024 01:00,4089.39
20715,Phone,Accessories,715.38,2,Germany,13-05-2024 02:00,1430.76
20716,Headphones,Electronics,1700.92,2,Germany,13-05-2024 03:00,3401.84
20717,Camera,Accessories,1558.6,1,Germany,13-05-2024 04:00,1558.6
20718,Headphones,Electronics,960.86,1,India,13-05-2024 05:00,960.86
20719,Laptop,Electronics,475.15,1,USA,13-05-2024 06:00,475.15
20720,Phone,Accessories,433.48,3,India,13-05-2024 07:00,1300.44
20721,Tablet,Accessories,1027.57,2,Germany,13-05-2024 08:00,2055.14
20722,Headphones,Accessories,1588.48,4,UK,13-05-2024 09:00,6353.92
20723,Laptop,Electronics,1457.48,2,Canada,13-05-2024 10:00,2914.96
20724,Camera,Electronics,1037.77,4,Germany,13-05-2024 11:00,4151.08
20725,Camera,Electronics,488.41,4,UK,13-05-2024 12:00,1953.64
20726,Tablet,Electronics,554.54,1,India,13-05-2024 13:00,554.54
20727,Tablet,Accessories,209.51,3,India,13-05-2024 14:00,628.53
20728,Headphones,Electronics,435.91,1,UK,13-05-2024 15:00,435.91
20729,Tablet,Electronics,124.24,4,Germany,13-05-2024 16:00,496.96
20730,Laptop,Accessories,1381.54,4,India,13-05-2024 17:00,5526.16
20731,Laptop,Electronics,1217.66,2,India,13-05-2024 18:00,2435.32
20732,Laptop,Accessories,1977.12,3,UK,13-05-2024 19:00,5931.36
20733,Headphones,Accessories,1549.27,4,USA,13-05-2024 20:00,6197.08
20734,Headphones,Accessories,567.86,3,USA,13-05-2024 21:00,1703.58
20735,Tablet,Accessories,1445,1,Canada,13-05-2024 22:00,1445
20736,Headphones,Electronics,123.13,4,Germany,13-05-2024 23:00,492.52
20737,Laptop,Accessories,1973.7,1,India,14-05-2024 00:00,1973.7
20738,Phone,Accessories,1267.43,1,India,14-05-2024 01:00,1267.43
20739,Laptop,Electronics,327.37,4,UK,14-05-2024 02:00,1309.48
20740,Phone,Electronics,1047.19,1,India,14-05-2024 03:00,1047.19
20741,Tablet,Electronics,1887.17,3,Canada,14-05-2024 04:00,5661.51
20742,Camera,Electronics,1714.43,1,UK,14-05-2024 05:00,1714.43
20743,Headphones,Accessories,667.95,1,USA,14-05-2024 06:00,667.95
20744,Headphones,Electronics,852.68,1,Germany,14-05-2024 07:00,852.68
20745,Laptop,Electronics,1721.76,2,Canada,14-05-2024 08:00,3443.52
20746,Laptop,Accessories,1810.02,3,India,14-05-2024 09:00,5430.06
20747,Phone,Accessories,1837.73,2,Germany,14-05-2024 10:00,3675.46
20748,Headphones,Accessories,1900.99,1,UK,14-05-2024 11:00,1900.99
20749,Tablet,Electronics,1051.03,3,Canada,14-05-2024 12:00,3153.09
20750,Laptop,Electronics,1736.89,4,USA,14-05-2024 13:00,6947.56
20751,Headphones,Accessories,759.25,4,USA,14-05-2024 14:00,3037
20752,Camera,Electronics,1692.4,1,UK,14-05-2024 15:00,1692.4
20753,Phone,Electronics,760.18,2,UK,14-05-2024 16:00,1520.36
20754,Laptop,Electronics,1255.8,4,India,14-05-2024 17:00,5023.2
20755,Laptop,Accessories,990.08,4,India,14-05-2024 18:00,3960.32
20756,Tablet,Electronics,1796.58,1,UK,14-05-2024 19:00,1796.58
20757,Laptop,Electronics,226.39,2,Germany,14-05-2024 20:00,452.78
20758,Headphones,Accessories,1902.71,3,UK,14-05-2024 21:00,5708.13
20759,Headphones,Electronics,977.98,3,UK,14-05-2024 22:00,2933.94
20760,Headphones,Accessories,1014.65,1,USA,14-05-2024 23:00,1014.65
20761,Camera,Accessories,1672.85,2,Germany,15-05-2024 00:00,3345.7
20762,Camera,Electronics,1365.75,2,USA,15-05-2024 01:00,2731.5
20763,Laptop,Electronics,1912.05,3,Germany,15-05-2024 02:00,5736.15
20764,Camera,Electronics,1138.57,1,UK,15-05-2024 03:00,1138.57
20765,Camera,Electronics,1161.44,4,Canada,15-05-2024 04:00,4645.76
20766,Tablet,Electronics,1946.24,4,USA,15-05-2024 05:00,7784.96
20767,Camera,Electronics,1860.24,1,UK,15-05-2024 06:00,1860.24
20768,Phone,Accessories,496.52,2,India,15-05-2024 07:00,993.04
20769,Phone,Electronics,683.2,3,Germany,15-05-2024 08:00,2049.6
20770,Phone,Electronics,1288.14,4,Canada,15-05-2024 09:00,5152.56
20771,Laptop,Accessories,1884.81,4,UK,15-05-2024 10:00,7539.24
20772,Headphones,Electronics,1170.38,1,USA,15-05-2024 11:00,1170.38
20773,Tablet,Accessories,1492.36,4,Germany,15-05-2024 12:00,5969.44
20774,Laptop,Electronics,278.6,2,India,15-05-2024 13:00,557.2
20775,Headphones,Accessories,1092.99,3,India,15-05-2024 14:00,3278.97
20776,Tablet,Electronics,380.44,3,India,15-05-2024 15:00,1141.32
20777,Tablet,Electronics,595.2,3,Canada,15-05-2024 16:00,1785.6
20778,Tablet,Electronics,415.98,4,India,15-05-2024 17:00,1663.92
20779,Phone,Accessories,415.23,4,UK,15-05-2024 18:00,1660.92
20780,Phone,Accessories,1984.24,4,USA,15-05-2024 19:00,7936.96
20781,Phone,Accessories,666.67,2,India,15-05-2024 20:00,1333.34
20782,Tablet,Accessories,1174.42,4,India,15-05-2024 21:00,4697.68
20783,Tablet,Accessories,138.16,4,UK,15-05-2024 22:00,552.64
20784,Phone,Electronics,1632.13,1,India,15-05-2024 23:00,1632.13
20785,Tablet,Accessories,1392.43,4,India,16-05-2024 00:00,5569.72
20786,Phone,Electronics,534.68,3,UK,16-05-2024 01:00,1604.04
20787,Phone,Accessories,168.51,3,USA,16-05-2024 02:00,505.53
20788,Phone,Electronics,621.7,4,USA,16-05-2024 03:00,2486.8
20789,Headphones,Accessories,1294.3,2,USA,16-05-2024 04:00,2588.6
20790,Tablet,Electronics,128.89,4,UK,16-05-2024 05:00,515.56
20791,Laptop,Electronics,243.18,4,Canada,16-05-2024 06:00,972.72
20792,Phone,Accessories,877.76,2,USA,16-05-2024 07:00,1755.52
20793,Laptop,Electronics,434.4,2,India,16-05-2024 08:00,868.8
20794,Headphones,Accessories,1300.44,4,UK,16-05-2024 09:00,5201.76
20795,Tablet,Electronics,431.85,4,USA,16-05-2024 10:00,1727.4
20796,Phone,Electronics,1987.87,2,Canada,16-05-2024 11:00,3975.74
20797,Phone,Accessories,928.04,2,Canada,16-05-2024 12:00,1856.08
20798,Phone,Electronics,381.8,4,UK,16-05-2024 13:00,1527.2
20799,Laptop,Electronics,240.28,4,India,16-05-2024 14:00,961.12
20800,Headphones,Accessories,899.06,4,UK,16-05-2024 15:00,3596.24
20801,Tablet,Accessories,1637.28,2,UK,16-05-2024 16:00,3274.56
20802,Headphones,Accessories,933.79,2,UK,16-05-2024 17:00,1867.58
20803,Phone,Accessories,368.05,2,Germany,16-05-2024 18:00,736.1
20804,Headphones,Electronics,1028.55,4,USA,16-05-2024 19:00,4114.2
20805,Laptop,Accessories,741,3,UK,16-05-2024 20:00,2223
20806,Camera,Accessories,1053.55,3,Germany,16-05-2024 21:00,3160.65
20807,Camera,Accessories,843.16,1,Canada,16-05-2024 22:00,843.16
20808,Tablet,Electronics,1330.99,4,Canada,16-05-2024 23:00,5323.96
20809,Tablet,Accessories,1626.89,2,UK,17-05-2024 00:00,3253.78
20810,Headphones,Electronics,1784.26,3,USA,17-05-2024 01:00,5352.78
20811,Tablet,Accessories,1508.45,2,Germany,17-05-2024 02:00,3016.9
20812,Laptop,Electronics,774.54,3,USA,17-05-2024 03:00,2323.62
20813,Phone,Electronics,952.07,4,India,17-05-2024 04:00,3808.28
20814,Phone,Electronics,1319.35,3,UK,17-05-2024 05:00,3958.05
20815,Headphones,Accessories,517.67,4,Germany,17-05-2024 06:00,2070.68
20816,Phone,Accessories,1433.35,1,USA,17-05-2024 07:00,1433.35
20817,Headphones,Accessories,1334.6,4,Canada,17-05-2024 08:00,5338.4
20818,Tablet,Electronics,1347.33,4,UK,17-05-2024 09:00,5389.32
20819,Tablet,Accessories,733.32,1,USA,17-05-2024 10:00,733.32
20820,Laptop,Electronics,1242.98,3,UK,17-05-2024 11:00,3728.94
20821,Phone,Accessories,475.69,2,UK,17-05-2024 12:00,951.38
20822,Laptop,Accessories,460.42,2,UK,17-05-2024 13:00,920.84
20823,Camera,Accessories,1560.19,3,Germany,17-05-2024 14:00,4680.57
20824,Laptop,Accessories,821.16,2,India,17-05-2024 15:00,1642.32
20825,Headphones,Accessories,1134.74,4,Canada,17-05-2024 16:00,4538.96
20826,Headphones,Electronics,656.21,2,Canada,17-05-2024 17:00,1312.42
20827,Laptop,Electronics,548.12,1,USA,17-05-2024 18:00,548.12
20828,Tablet,Accessories,1581.75,2,India,17-05-2024 19:00,3163.5
20829,Camera,Electronics,1608.94,2,India,17-05-2024 20:00,3217.88
20830,Laptop,Accessories,1688.94,4,Canada,17-05-2024 21:00,6755.76
20831,Tablet,Accessories,1723.45,1,Canada,17-05-2024 22:00,1723.45
20832,Laptop,Accessories,881.62,3,UK,17-05-2024 23:00,2644.86
20833,Phone,Accessories,1637.04,2,India,18-05-2024 00:00,3274.08
20834,Headphones,Electronics,757.28,4,UK,18-05-2024 01:00,3029.12
20835,Phone,Electronics,199.78,2,USA,18-05-2024 02:00,399.56
20836,Phone,Electronics,1409.74,2,India,18-05-2024 03:00,2819.48
20837,Camera,Electronics,478.02,4,Canada,18-05-2024 04:00,1912.08
20838,Tablet,Electronics,957.8,4,UK,18-05-2024 05:00,3831.2
20839,Headphones,Accessories,411.35,4,Canada,18-05-2024 06:00,1645.4
20840,Phone,Accessories,843.92,4,UK,18-05-2024 07:00,3375.68
20841,Headphones,Electronics,1781.25,2,USA,18-05-2024 08:00,3562.5
20842,Tablet,Electronics,1264.99,3,UK,18-05-2024 09:00,3794.97
20843,Laptop,Accessories,381.46,1,India,18-05-2024 10:00,381.46
20844,Phone,Accessories,1478.45,4,USA,18-05-2024 11:00,5913.8
20845,Tablet,Accessories,1710.9,1,UK,18-05-2024 12:00,1710.9
20846,Headphones,Electronics,416.15,2,USA,18-05-2024 13:00,832.3
20847,Tablet,Accessories,1513.78,1,Germany,18-05-2024 14:00,1513.78
20848,Laptop,Electronics,1143.34,2,India,18-05-2024 15:00,2286.68
20849,Tablet,Accessories,1248.1,1,Germany,18-05-2024 16:00,1248.1
20850,Headphones,Accessories,1884.15,3,Canada,18-05-2024 17:00,5652.45
20851,Phone,Electronics,169.47,2,Germany,18-05-2024 18:00,338.94
20852,Phone,Accessories,1313.7,3,Canada,18-05-2024 19:00,3941.1
20853,Camera,Accessories,254.84,3,Germany,18-05-2024 20:00,764.52
20854,Headphones,Accessories,1600.21,1,Germany,18-05-2024 21:00,1600.21
20855,Camera,Electronics,1802.65,2,UK,18-05-2024 22:00,3605.3
20856,Camera,Electronics,264.41,1,USA,18-05-2024 23:00,264.41
20857,Laptop,Accessories,149.09,2,Canada,19-05-2024 00:00,298.18
20858,Headphones,Electronics,1915.77,4,Germany,19-05-2024 01:00,7663.08
20859,Phone,Accessories,1860.4,2,Canada,19-05-2024 02:00,3720.8
20860,Headphones,Electronics,1855.12,1,Canada,19-05-2024 03:00,1855.12
20861,Laptop,Electronics,1885.4,2,Germany,19-05-2024 04:00,3770.8
20862,Headphones,Electronics,1050.18,3,India,19-05-2024 05:00,3150.54
20863,Headphones,Accessories,1956.11,4,India,19-05-2024 06:00,7824.44
20864,Camera,Electronics,1795.39,1,India,19-05-2024 07:00,1795.39
20865,Headphones,Electronics,285.56,3,India,19-05-2024 08:00,856.68
20866,Camera,Electronics,1644.15,3,India,19-05-2024 09:00,4932.45
20867,Camera,Accessories,1453.64,4,USA,19-05-2024 10:00,5814.56
20868,Tablet,Accessories,354.79,2,USA,19-05-2024 11:00,709.58
20869,Laptop,Accessories,1502.05,3,Germany,19-05-2024 12:00,4506.15
20870,Camera,Accessories,1021.35,4,USA,19-05-2024 13:00,4085.4
20871,Headphones,Electronics,1722.27,2,USA,19-05-2024 14:00,3444.54
20872,Camera,Accessories,1655.71,2,Canada,19-05-2024 15:00,3311.42
20873,Camera,Accessories,1890.43,3,Germany,19-05-2024 16:00,5671.29
20874,Camera,Accessories,243.03,1,UK,19-05-2024 17:00,243.03
20875,Phone,Accessories,1449.47,1,Germany,19-05-2024 18:00,1449.47
20876,Phone,Accessories,816.44,1,USA,19-05-2024 19:00,816.44
20877,Phone,Accessories,1574.39,4,Canada,19-05-2024 20:00,6297.56
20878,Phone,Electronics,1244.87,2,USA,19-05-2024 21:00,2489.74
20879,Tablet,Accessories,1041.6,2,UK,19-05-2024 22:00,2083.2
20880,Camera,Electronics,108.05,4,India,19-05-2024 23:00,432.2
20881,Tablet,Electronics,1253.62,1,UK,20-05-2024 00:00,1253.62
20882,Headphones,Accessories,898.72,2,USA,20-05-2024 01:00,1797.44
20883,Laptop,Electronics,731.8,2,USA,20-05-2024 02:00,1463.6
20884,Tablet,Electronics,1978.66,4,UK,20-05-2024 03:00,7914.64
20885,Phone,Electronics,1430.7,1,Germany,20-05-2024 04:00,1430.7
20886,Phone,Electronics,1125.78,4,UK,20-05-2024 05:00,4503.12
20887,Headphones,Accessories,1750.57,4,Canada,20-05-2024 06:00,7002.28
20888,Camera,Electronics,531.49,4,Canada,20-05-2024 07:00,2125.96
20889,Laptop,Accessories,1277.82,4,Germany,20-05-2024 08:00,5111.28
20890,Tablet,Accessories,1735.76,4,Germany,20-05-2024 09:00,6943.04
20891,Camera,Electronics,334.81,3,Germany,20-05-2024 10:00,1004.43
20892,Camera,Electronics,548.57,2,UK,20-05-2024 11:00,1097.14
20893,Tablet,Electronics,257,4,UK,20-05-2024 12:00,1028
20894,Tablet,Electronics,1985.64,4,Canada,20-05-2024 13:00,7942.56
20895,Tablet,Accessories,1203.73,2,UK,20-05-2024 14:00,2407.46
20896,Tablet,Electronics,1030.02,2,USA,20-05-2024 15:00,2060.04
20897,Phone,Electronics,743.03,4,Germany,20-05-2024 16:00,2972.12
20898,Camera,Accessories,953.96,3,India,20-05-2024 17:00,2861.88
20899,Camera,Accessories,1574.13,1,India,20-05-2024 18:00,1574.13
20900,Phone,Accessories,1841.76,2,Germany,20-05-2024 19:00,3683.52
